Species,Networks
spindalis portoricensis,M_SD_003_column_names.csv; M_SD_004_column_names.csv; M_SD_005_column_names.csv; M_SD_006_column_names.csv
spizixos semitorques,Chen_1999_column_names.csv
sporophila caerulescens,de_Oliveira_1999_column_names.csv; Marcos_da_Silva_2013_column_names.csv; Robinson_2015_column_names.csv
sporophila leucoptera,de_Oliveira_1999_column_names.csv; Marcos_da_Silva_2013_column_names.csv
sporophila malaccoda unidsp mult,Malacco_da_Silva_2014_column_names.csv
sporophila nigricollis,Marcos_da_Silva_2013_column_names.csv
stachyridopsis ruficeps,Chen_1999_column_names.csv
stelgidillas gracilirostris,Menke_2012_edge_highly_dist_column_names.csv; Menke_2012_edge_little_dist_column_names.csv; Menke_2012_interior_highly_dist_column_names.csv; Menke_2012_interior_little_dist_column_names.csv
stigmochelys pardalis,Engel_2000_column_names.csv
streptopelia chinensis,Chimera_2010_column_names.csv
streptopelia decaocto,Snow_1988_JJA_column_names.csv
streptopelia hovestadt1997 unidsp mult,Hovestadt_1997_column_names.csv
streptopelia hypopyrrha,Daru_2015_column_names.csv
streptopelia orientalis,Palita_2011_column_names.csv
streptopelia senegalensis,Daru_2015_column_names.csv
streptopelia vinacea,Daru_2015_column_names.csv
sturnia malabarica,Kamruzzaman_2008_column_names.csv
sturnira bidens,Zamora_Delgado_2008_column_names.csv
sturnira bogotensis,Castano_2018_column_names.csv
sturnira erythromos,Arias_Arone_2016_column_names.csv; Zamora_Delgado_2008_column_names.csv
sturnira hondurensis,Hernandez_Montero_2015_B4_Dry_column_names.csv; Hernandez_Montero_2015_B4_Norte_column_names.csv; Santiago_2014_close_to_remnant_column_names.csv; Santiago_2014_far_from_remnant_column_names.csv
sturnira lilium,Aguiar_2007_column_names.csv; Aguilar_Garavito_2014_mature_column_names.csv; Arias_Arone_2016_column_names.csv; Brito_2010_column_names.csv; Carvalho_2008_column_names.csv; Castro_Luna_2012_column_names.csv; Dos_Reis_1983_Cult_et_form_sec_column_names.csv; Faria_1996_column_names.csv; Fleming_1977_column_names.csv; Garcia_Estrada_2012_column_names.csv; Garcia_et_al_2000_column_names.csv; Garcia_Morales_2012_column_names.csv; Gomes_2013_column_names.csv; Gorchov_1995_column_names.csv; Hayashi_1996_column_names.csv; Lima_2016_column_names.csv; Lou_2005_column_names.csv; Lou_2007_column_names.csv; Mello_2014_Mata_de_Grota_column_names.csv; Munin_2012_column_names.csv; Munster_2008_column_names.csv; Passos_2003_column_names.csv; Pedro_1992_column_names.csv; Preciado_Benitez_2015_column_names.csv; Sanchez_2012_Iguazu_column_names.csv; Silva_Oliveira_2018_column_names.csv; Silveira_2006_column_names.csv; Souza_Laurindo_2017_column_names.csv; Tavares_2007_column_names.csv; Zapata_Mesa_2017_MR_September_column_names.csv
sturnira ludovici,Aguilar_Garavito_2014_mature_column_names.csv; Castano_2018_column_names.csv; Garcia_Estrada_2012_column_names.csv; Garcia_Morales_2012_column_names.csv; Preciado_Benitez_2015_column_names.csv; Zamora_Delgado_2008_column_names.csv
sturnira luisi,Novoa_2011_column_names.csv
sturnira magna,Arias_Arone_2016_column_names.csv
sturnira parvidens,Castano_2018_column_names.csv; Hernandez_Montero_2015_B4_Dry_column_names.csv; Hernandez_Montero_2015_B4_Norte_column_names.csv; Santiago_2014_close_to_remnant_column_names.csv; Santiago_2014_far_from_remnant_column_names.csv
sturnira tildae,Lima_2016_column_names.csv; Munster_2008_column_names.csv; Passos_2003_column_names.csv
sturnus unicolor,Costa_2013_endozoochory_column_names.csv
sturnus vulgaris,Garcia_2014_Charles_Plimmer_column_names.csv; Garcia_2014_George_Denton_column_names.csv; Garcia_2014_Puhi_Puhi_River_column_names.csv; M_SD_001_column_names.csv; Malmborg_1988_1981_column_names.csv; Malmborg_1988_1982_column_names.csv; Snow_1988_DJF_column_names.csv; Snow_1988_JJA_column_names.csv; Snow_1988_MAM_column_names.csv; Snow_1988_SON_column_names.csv; Traveset_1992_column_names.csv; Williams_1996_Marsden_column_names.csv
sus scrofa,Jaroszewicz_2013_column_names.csv; Jayasekara_2007_column_names.csv; Peredo_2013_Puertos_de_Marabio_column_names.csv
sylvia atricapilla,Albrecht_102_2012_column_names.csv; Albrecht_11_2012_column_names.csv; Albrecht_111_2011_column_names.csv; Albrecht_111_2012_column_names.csv; Albrecht_112_2011_column_names.csv; Albrecht_112_2012_column_names.csv; Albrecht_13_2012_column_names.csv; Albrecht_15_2012_column_names.csv; Albrecht_203_2012_column_names.csv; Albrecht_30_2012_column_names.csv; Albrecht_301_2012_column_names.csv; Albrecht_314_2012_column_names.csv; Albrecht_315_2011_column_names.csv; Albrecht_315_2012_column_names.csv; Albrecht_35_2012_column_names.csv; Albrecht_36_2012_column_names.csv; Costa_2013_endozoochory_column_names.csv; Cruz_2013_Autumn_column_names.csv; Cruz_2013_Summer_column_names.csv; Cruz_2013_Winter_column_names.csv; Fuentes_1994_column_names.csv; Garcia_2016_column_names.csv; M_SD_020_column_names.csv; M_SD_031_column_names.csv; M_SD_034_column_names.csv; Menke_2012_edge_little_dist_column_names.csv; Snow_1988_DJF_column_names.csv; Snow_1988_JJA_column_names.csv; Snow_1988_MAM_column_names.csv; Snow_1988_SON_column_names.csv; Sorensen_1981_column_names.csv; Traveset_1992_column_names.csv
sylvia borin,Albrecht_11_2012_column_names.csv; Albrecht_111_2011_column_names.csv; Albrecht_111_2012_column_names.csv; Albrecht_112_2012_column_names.csv; Albrecht_13_2012_column_names.csv; Albrecht_15_2012_column_names.csv; Albrecht_203_2012_column_names.csv; Albrecht_30_2012_column_names.csv; Albrecht_301_2012_column_names.csv; Albrecht_314_2012_column_names.csv; Albrecht_315_2011_column_names.csv; Albrecht_315_2012_column_names.csv; Albrecht_35_2012_column_names.csv; Albrecht_36_2012_column_names.csv; Costa_2013_endozoochory_column_names.csv; Cruz_2013_Summer_column_names.csv; Daru_2015_column_names.csv; Fuentes_1994_column_names.csv; M_SD_020_column_names.csv; M_SD_034_column_names.csv; Menke_2012_edge_highly_dist_column_names.csv; Snow_1988_JJA_column_names.csv; Snow_1988_SON_column_names.csv; Traveset_1992_column_names.csv
sylvia cantillans,Costa_2013_endozoochory_column_names.csv; Fuentes_1994_column_names.csv; M_SD_020_column_names.csv
sylvia communis,Costa_2013_endozoochory_column_names.csv; Daru_2015_column_names.csv; M_SD_020_column_names.csv; M_SD_034_column_names.csv; Snow_1988_JJA_column_names.csv; Snow_1988_SON_column_names.csv
sylvia conspicillata,M_SD_020_column_names.csv
sylvia curruca,Snow_1988_JJA_column_names.csv; Snow_1988_SON_column_names.csv
sylvia melanocephala,Costa_2013_endozoochory_column_names.csv; M_SD_020_column_names.csv; Traveset_1992_column_names.csv
sylvicapra grimmia,Engel_2000_column_names.csv
sylvietta brachyura,Daru_2015_column_names.csv; Hovestadt_1997_column_names.csv
sylviidae hovestadt1997 unidsp mult,Hovestadt_1997_column_names.csv
syndactyla rufosuperciliata,Blendinger_2015_column_names.csv
tachyphonus coronatus,Athie_2009_column_names.csv; Fadini_2004_column_names.csv; M_SD_009_column_names.csv; M_SD_012_column_names.csv; Machado_de_Souza_2019_column_names.csv; Robinson_2015_column_names.csv
tachyphonus cristatus,Machado_de_Souza_2019_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv
tachyphonus luctuosus,M_SD_010_single_partners_added_column_names.csv
tachyphonus rufus,M_SD_010_single_partners_added_column_names.csv
tachyphonus surinamus,Gorchov_1995_column_names.csv
tangara argyrofenges,SAAV2_column_names.csv
tangara arthus,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_3_column_names.csv; Dehling_2017_San_Pedro_4_column_names.csv; Kessler_Rios_2012_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv
tangara cayana,Andrade_2011_column_names.csv; Athie_2009_column_names.csv; de_Oliveira_1999_column_names.csv; Fadini_2004_column_names.csv; M_SD_012_column_names.csv; Malacco_da_Silva_2014_column_names.csv; Marcos_da_Silva_2013_column_names.csv; Robinson_2015_column_names.csv; SARM_whole_network_from_paper_column_names.csv
tangara chilensis,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_3_column_names.csv; Dehling_2017_San_Pedro_4_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv
tangara chrysotis,Dehling_2017_San_Pedro_1_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv
tangara cyanicollis,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_3_column_names.csv; Dehling_2017_San_Pedro_4_column_names.csv; Kessler_Rios_2012_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv
tangara cyanocephala,Machado_de_Souza_2019_column_names.csv
tangara cyanoptera,Machado_de_Souza_2019_column_names.csv
tangara cyanoventris,Fadini_2004_column_names.csv
tangara guttata,M_SD_010_single_partners_added_column_names.csv
tangara gyrola,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_3_column_names.csv; Dehling_2017_San_Pedro_4_column_names.csv; M_SD_010_single_partners_added_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv
tangara heinei,Kessler_Rios_2012_column_names.csv
tangara labradorides,Kessler_Rios_2012_column_names.csv; Zamora_Delgado_2008_column_names.csv
tangara mexicana,de_Oliveira_1999_column_names.csv; M_SD_010_single_partners_added_column_names.csv
tangara nigrocincta,Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv
tangara nigroviridis,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_3_column_names.csv; Dehling_2017_San_Pedro_4_column_names.csv; Dehling_2017_Wayqecha_4_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv; Quitian_2018_2000Fragmented_column_names.csv; Quitian_2018_2000Natural_column_names.csv; Zamora_Delgado_2008_column_names.csv
tangara parzudakii,Quitian_2018_2000Fragmented_column_names.csv; Quitian_2018_2000Natural_column_names.csv
tangara punctata,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_3_column_names.csv; Dehling_2017_San_Pedro_4_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv
tangara ruficervix,Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_3_column_names.csv
tangara schrankii,Gorchov_1995_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv
tangara seledon,Andrade_2011_column_names.csv; Machado_de_Souza_2019_column_names.csv
tangara vassorii,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_3_column_names.csv; Dehling_2017_Wayqecha_1_column_names.csv; Dehling_2017_Wayqecha_2_column_names.csv; Dehling_2017_Wayqecha_3_column_names.csv; Dehling_2017_Wayqecha_4_column_names.csv; Quitian_2018_2000Fragmented_column_names.csv; Quitian_2018_2000Natural_column_names.csv; SAAV1_column_names.csv; SAAV2_column_names.csv; Zamora_Delgado_2008_column_names.csv
tangara vitriolina,Kessler_Rios_2012_column_names.csv
tangara xanthocephala,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_3_column_names.csv; Dehling_2017_San_Pedro_4_column_names.csv; Kessler_Rios_2012_column_names.csv; Quitian_2018_2000Fragmented_column_names.csv; Quitian_2018_2000Natural_column_names.csv; SAAV1_column_names.csv; SAAV2_column_names.csv; Zamora_Delgado_2008_column_names.csv
tangara xanthogastra,Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv
tauraco persa,Hovestadt_1997_column_names.csv
tauraco porphyrocephalus,M_SD_008_column_names.csv
terpsiphone viridis,M_SD_034_column_names.csv; Menke_2012_interior_highly_dist_column_names.csv
tersina viridis,Machado_de_Souza_2019_column_names.csv; Malacco_da_Silva_2014_column_names.csv; Marcos_da_Silva_2013_column_names.csv; Robinson_2015_column_names.csv
thamnolaea cinnamomeiventris,Daru_2015_column_names.csv
thamnophilus doliatus,Marcos_da_Silva_2013_column_names.csv
thlypopsis sordida,Athie_2009_column_names.csv; Fadini_2004_column_names.csv; M_SD_012_column_names.csv
thraupis abbas,Ramos_Robles_2016_net10_column_names.csv; Ramos_Robles_2016_net4_column_names.csv; Ramos_Robles_2016_net6_column_names.csv; Ramos_Robles_2016_net7_column_names.csv; Ramos_Robles_2016_net8_column_names.csv
thraupis bonariensis,Dehling_2017_San_Pedro_3_column_names.csv; Dehling_2017_San_Pedro_4_column_names.csv; Dehling_2017_Wayqecha_1_column_names.csv
thraupis cyanocephala,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_3_column_names.csv; Dehling_2017_San_Pedro_4_column_names.csv; Dehling_2017_Wayqecha_1_column_names.csv; Dehling_2017_Wayqecha_2_column_names.csv; Dehling_2017_Wayqecha_3_column_names.csv; Dehling_2017_Wayqecha_4_column_names.csv; Quitian_2018_2000Fragmented_column_names.csv; Quitian_2018_2000Natural_column_names.csv; SAAV1_column_names.csv; SAAV2_column_names.csv; Zamora_Delgado_2008_column_names.csv
thraupis episcopus,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_4_column_names.csv; Kessler_Rios_2012_column_names.csv; M_SD_010_single_partners_added_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv; Ramos_Robles_2016_net10_column_names.csv; Ramos_Robles_2016_net2_column_names.csv; Ramos_Robles_2016_net8_column_names.csv
thraupis ornata,Machado_de_Souza_2019_column_names.csv
thraupis palmarum,Andrade_2011_column_names.csv; Athie_2009_column_names.csv; de_Oliveira_1999_column_names.csv; Dehling_2017_San_Pedro_1_column_names.csv; Kessler_Rios_2012_column_names.csv; M_SD_010_single_partners_added_column_names.csv; Machado_de_Souza_2019_column_names.csv; Malacco_da_Silva_2014_column_names.csv; Marcos_da_Silva_2013_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv; Robinson_2015_column_names.csv; SAAV1_column_names.csv
thraupis sayaca,Andrade_2011_column_names.csv; Athie_2009_column_names.csv; Blendinger_2015_column_names.csv; de_Oliveira_1999_column_names.csv; Fadini_2004_column_names.csv; M_SD_012_column_names.csv; Machado_de_Souza_2019_column_names.csv; Malacco_da_Silva_2014_column_names.csv; Marcos_da_Silva_2013_column_names.csv; Robinson_2015_column_names.csv; SAAV1_column_names.csv
tiaris bicolor,M_SD_003_column_names.csv
tityra cayana,M_SD_012_column_names.csv; Machado_de_Souza_2019_column_names.csv
tityra inquisitor,Machado_de_Souza_2019_column_names.csv
tityra semifasciata,Ramos_Robles_2016_net10_column_names.csv; Ramos_Robles_2016_net2_column_names.csv; Ramos_Robles_2016_net3_column_names.csv; Ramos_Robles_2016_net4_column_names.csv; Ramos_Robles_2016_net6_column_names.csv; Ramos_Robles_2016_net7_column_names.csv; Ramos_Robles_2016_net8_column_names.csv
tockus alboterminatus,Engel_2000_column_names.csv; M_SD_034_column_names.csv
tockus erythrorhynchus,Daru_2015_column_names.csv
tockus fasciatus,Hovestadt_1997_column_names.csv
tockus nasutus,Daru_2015_column_names.csv; Hovestadt_1997_column_names.csv
todus mexicanus,M_SD_003_column_names.csv; M_SD_004_column_names.csv
tolmomyias flaviventris,de_Oliveira_1999_column_names.csv
tolmomyias sulphurescens,Athie_2009_column_names.csv; Fadini_2004_column_names.csv
trachops cirrhosus,SARM_whole_network_from_paper_column_names.csv
trachylaemus purpuratus,M_SD_034_column_names.csv; Menke_2012_edge_highly_dist_column_names.csv; Menke_2012_edge_little_dist_column_names.csv; Menke_2012_interior_highly_dist_column_names.csv; Menke_2012_interior_little_dist_column_names.csv
trachypithecus pileatus,Sethi_2012_column_names.csv
tragelaphus scriptus,Castley_2001_column_names.csv; Engel_2000_column_names.csv; Hovestadt_1997_column_names.csv
treron apicauda,VELHO_column_names.csv; VELHO2_column_names.csv
treron calvus,Engel_2000_column_names.csv; Hovestadt_1997_column_names.csv; M_SD_034_column_names.csv; Menke_2012_edge_highly_dist_column_names.csv
treron curvirostra,VELHO_column_names.csv
treron formosae,Noma_1997_column_names.csv
treron phoenicopterus,VELHO_column_names.csv; VELHO2_column_names.csv
treron pompadora,VELHO_column_names.csv; VELHO2_column_names.csv
treron sphenurus,Palita_2011_column_names.csv; VELHO_column_names.csv
treron waalia,Daru_2015_column_names.csv
tricholaema hirsuta,M_SD_034_column_names.csv; Menke_2012_edge_highly_dist_column_names.csv; Menke_2012_edge_little_dist_column_names.csv; Menke_2012_interior_highly_dist_column_names.csv; Menke_2012_interior_little_dist_column_names.csv
trichosurus vulpecula,Wyman_2017_column_names.csv
trichothraupis melanops,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Fadini_2004_column_names.csv; M_SD_009_column_names.csv; M_SD_012_column_names.csv; Machado_de_Souza_2019_column_names.csv
trinycteris nicefori,SARM_whole_network_from_paper_column_names.csv
trochalopteron lineatum,Palita_2011_column_names.csv
trogon melanocephalus,Ramos_Robles_2016_net10_column_names.csv; Ramos_Robles_2016_net3_column_names.csv; Ramos_Robles_2016_net4_column_names.csv; Ramos_Robles_2016_net6_column_names.csv; Ramos_Robles_2016_net8_column_names.csv
trogon personatus,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_Wayqecha_2_column_names.csv; SAAV1_column_names.csv
trogon rufus,M_SD_033_column_names.csv; Machado_de_Souza_2019_column_names.csv
trogon surrucura,Fadini_2004_column_names.csv
trogon viridis,Machado_de_Souza_2019_column_names.csv
tupaia belangeri,Suzuki_2007_column_names.csv
turdoides plebejus,Daru_2015_column_names.csv; Hovestadt_1997_column_names.csv
turdoides rufescens,Jayasekara_2003_column_names.csv; Jayasekara_2007_column_names.csv
turdoides sharpei,M_SD_034_column_names.csv
turdoides striata,Palita_2011_column_names.csv
turdus abyssinicus,Menke_2012_edge_highly_dist_column_names.csv; Menke_2012_edge_little_dist_column_names.csv; Menke_2012_interior_highly_dist_column_names.csv; Menke_2012_interior_little_dist_column_names.csv
turdus albicollis,Castro_2015_column_names.csv; Fadini_2004_column_names.csv; Machado_de_Souza_2019_column_names.csv; Quitian_2018_1000Fragmented_column_names.csv; Quitian_2018_1000Natural_column_names.csv; SAAV1_column_names.csv; SAAV2_column_names.csv; SARM_whole_network_from_paper_column_names.csv
turdus amaurochalinus,Athie_2009_column_names.csv; Castro_2015_column_names.csv; de_Oliveira_1999_column_names.csv; Fadini_2004_column_names.csv; M_SD_009_column_names.csv; M_SD_012_column_names.csv; Malacco_da_Silva_2014_column_names.csv; Marcos_da_Silva_2013_column_names.csv; Robinson_2015_column_names.csv
turdus chiguanco,Dehling_2017_San_Pedro_1_column_names.csv; Dehling_2017_San_Pedro_2_column_names.csv; Dehling_2017_San_Pedro_3_column_names.csv; Dehling_2017_San_Pedro_4_column_names.csv
turdus chrysolaus,Chen_1999_column_names.csv; Noma_1997_column_names.csv
turdus flavipes,Castro_2015_column_names.csv; de_Oliveira_1999_column_names.csv; Machado_de_Souza_2019_column_names.csv
turdus fumigatus,de_Oliveira_1999_column_names.csv
turdus fuscater,Dehling_2017_Wayqecha_1_column_names.csv; Dehling_2017_Wayqecha_2_column_names.csv; Dehling_2017_Wayqecha_3_column_names.csv; Dehling_2017_Wayqecha_4_column_names.csv; Quitian_2018_2000Fragmented_column_names.csv; Quitian_2018_2000Natural_column_names.csv; Zamora_Delgado_2008_column_names.csv
turdus grayi,Palmeirim_1989_column_names.csv; Ramos_Robles_2016_net10_column_names.csv; Ramos_Robles_2016_net2_column_names.csv; Ramos_Robles_2016_net3_column_names.csv; Ramos_Robles_2016_net4_column_names.csv; Ramos_Robles_2016_net6_column_names.csv; Ramos_Robles_2016_net7_column_names.csv; Ramos_Robles_2016_net8_column_names.csv
turdus ignobilis,Kessler_Rios_2012_column_names.csv
turdus iliacus,Albrecht_301_2012_column_names.csv; Garcia_2016_column_names.csv; M_SD_020_column_names.csv; Snow_1988_DJF_column_names.csv; Snow_1988_MAM_column_names.csv; Snow_1988_SON_column_names.csv; Sorensen_1981_column_names.csv
turdus leucomelas,Andrade_2011_column_names.csv; Athie_2009_column_names.csv; de_Oliveira_1999_column_names.csv; Fadini_2004_column_names.csv; Faustino_2006_column_names.csv; M_SD_009_column_names.csv; Malacco_da_Silva_2014_column_names.csv; Marcos_da_Silva_2013_column_names.csv; Robinson_2015_column_names.csv
turdus merula,Albrecht_102_2012_column_names.csv; Albrecht_11_2012_column_names.csv; Albrecht_111_2011_column_names.csv; Albrecht_111_2012_column_names.csv; Albrecht_112_2011_column_names.csv; Albrecht_112_2012_column_names.csv; Albrecht_13_2012_column_names.csv; Albrecht_15_2012_column_names.csv; Albrecht_203_2012_column_names.csv; Albrecht_30_2012_column_names.csv; Albrecht_301_2012_column_names.csv; Albrecht_314_2012_column_names.csv; Albrecht_315_2011_column_names.csv; Albrecht_315_2012_column_names.csv; Albrecht_35_2012_column_names.csv; Albrecht_36_2012_column_names.csv; Burns_2013_column_names.csv; Costa_2013_endozoochory_column_names.csv; Cruz_2013_Summer_column_names.csv; Cruz_2013_Winter_column_names.csv; Fuentes_1994_column_names.csv; Garcia_2014_Blue_Duck_column_names.csv; Garcia_2014_Charles_Plimmer_column_names.csv; Garcia_2014_George_Denton_column_names.csv; Garcia_2014_Mount_Fyfee_Reserve_column_names.csv; Garcia_2014_Puhi_Puhi_River_column_names.csv; Garcia_2014_Zealandia_column_names.csv; Garcia_2016_column_names.csv; M_SD_020_column_names.csv; M_SD_031_column_names.csv; MacFarlane_2016_column_names.csv; Odonnell_1994_column_names.csv; Snow_1988_DJF_column_names.csv; Snow_1988_JJA_column_names.csv; Snow_1988_MAM_column_names.csv; Snow_1988_SON_column_names.csv; Sorensen_1981_column_names.csv; Williams_1996_Eves_column_names.csv; Williams_1996_Marsden_column_names.csv; Wyman_2017_column_names.csv
turdus migratorius,Labbe_2011_column_names.csv; M_SD_001_column_names.csv; Malmborg_1988_1981_column_names.csv; Malmborg_1988_1982_column_names.csv
turdus nigriceps,Blendinger_2015_column_names.csv
turdus obscurus,Chen_1999_column_names.csv
turdus olivaceus,M_SD_034_column_names.csv
turdus pallidus,Chen_1999_column_names.csv; Noma_1997_column_names.csv
turdus pelios,Daru_2015_column_names.csv; Hovestadt_1997_column_names.csv; M_SD_034_column_names.csv; Menke_2012_edge_highly_dist_column_names.csv; Menke_2012_edge_little_dist_column_names.csv; Menke_2012_interior_highly_dist_column_names.csv; Menke_2012_interior_little_dist_column_names.csv
turdus philomelos,Albrecht_102_2012_column_names.csv; Albrecht_11_2012_column_names.csv; Albrecht_111_2011_column_names.csv; Albrecht_111_2012_column_names.csv; Albrecht_112_2011_column_names.csv; Albrecht_112_2012_column_names.csv; Albrecht_13_2012_column_names.csv; Albrecht_15_2012_column_names.csv; Albrecht_203_2012_column_names.csv; Albrecht_30_2012_column_names.csv; Albrecht_301_2012_column_names.csv; Albrecht_314_2012_column_names.csv; Albrecht_315_2011_column_names.csv; Albrecht_315_2012_column_names.csv; Albrecht_35_2012_column_names.csv; Albrecht_36_2012_column_names.csv; Cruz_2013_Autumn_column_names.csv; Cruz_2013_Summer_column_names.csv; Cruz_2013_Winter_column_names.csv; Fuentes_1994_column_names.csv; Garcia_2014_Blue_Duck_column_names.csv; Garcia_2014_Charles_Plimmer_column_names.csv; Garcia_2014_Mount_Fyfee_Reserve_column_names.csv; Garcia_2014_Puhi_Puhi_River_column_names.csv; Garcia_2016_column_names.csv; M_SD_020_column_names.csv; MacFarlane_2016_column_names.csv; Snow_1988_DJF_column_names.csv; Snow_1988_JJA_column_names.csv; Snow_1988_MAM_column_names.csv; Snow_1988_SON_column_names.csv; Sorensen_1981_column_names.csv; Traveset_1992_column_names.csv; Williams_1996_Eves_column_names.csv; Williams_1996_Marsden_column_names.csv; Wyman_2017_column_names.csv
turdus pilaris,Albrecht_111_2012_column_names.csv; Albrecht_15_2012_column_names.csv; Garcia_2016_column_names.csv; M_SD_020_column_names.csv; Snow_1988_DJF_column_names.csv; Snow_1988_MAM_column_names.csv; Snow_1988_SON_column_names.csv; Sorensen_1981_column_names.csv
turdus plumbeus,M_SD_003_column_names.csv; M_SD_005_column_names.csv; M_SD_006_column_names.csv
turdus rufiventris,Andrade_2011_column_names.csv; Athie_2009_column_names.csv; Blendinger_2015_column_names.csv; Castro_2015_column_names.csv; Fadini_2004_column_names.csv; M_SD_009_column_names.csv; M_SD_012_column_names.csv; Machado_de_Souza_2019_column_names.csv; Marcos_da_Silva_2013_column_names.csv; Robinson_2015_column_names.csv
turdus serranus,Dehling_2017_Wayqecha_1_column_names.csv; Dehling_2017_Wayqecha_3_column_names.csv; Dehling_2017_Wayqecha_4_column_names.csv; SAAV1_column_names.csv; Zamora_Delgado_2008_column_names.csv
turdus torquatus,Garcia_2016_column_names.csv; M_SD_020_column_names.csv; Snow_1988_MAM_column_names.csv; Snow_1988_SON_column_names.csv
turdus viscivorus,Albrecht_111_2012_column_names.csv; Garcia_2016_column_names.csv; M_SD_020_column_names.csv; Snow_1988_DJF_column_names.csv; Snow_1988_JJA_column_names.csv; Snow_1988_MAM_column_names.csv; Snow_1988_SON_column_names.csv
turtur abyssinicus,Daru_2015_column_names.csv
turtur brehmeri,Hovestadt_1997_column_names.csv
turtur tympanistria,M_SD_034_column_names.csv
tyrannus albogularis,Malacco_da_Silva_2014_column_names.csv; Marcos_da_Silva_2013_column_names.csv
tyrannus caudifasciatus,M_SD_004_column_names.csv; M_SD_005_column_names.csv; M_SD_006_column_names.csv
tyrannus dominicensis,M_SD_003_column_names.csv; M_SD_004_column_names.csv; M_SD_005_column_names.csv; M_SD_006_column_names.csv
tyrannus forficatus,Ramos_Robles_2016_net3_column_names.csv; Ramos_Robles_2016_net4_column_names.csv; Ramos_Robles_2016_net8_column_names.csv
tyrannus melancholicus,Athie_2009_column_names.csv; Castro_2015_column_names.csv; de_Oliveira_1999_column_names.csv; M_SD_009_column_names.csv; M_SD_012_column_names.csv; Malacco_da_Silva_2014_column_names.csv; Marcos_da_Silva_2013_column_names.csv; Ramos_Robles_2016_net2_column_names.csv; Ramos_Robles_2016_net3_column_names.csv; Robinson_2015_column_names.csv
tyrannus savana,M_SD_009_column_names.csv; M_SD_012_column_names.csv; Malacco_da_Silva_2014_column_names.csv
tyrannus tyrannus,Blake_1992_column_names.csv; Ramos_Robles_2016_net8_column_names.csv
unidentified sp1 m_sd_003,M_SD_003_column_names.csv
unidentified sp1 m_sd_008,M_SD_008_column_names.csv
urocissa caerulea,Chen_1999_column_names.csv
urocissa erythroryncha,Palita_2011_column_names.csv
uroderma bilobatum,Arias_Arone_2016_column_names.csv; Castro_Luna_2012_column_names.csv; Dos_Reis_1983_Cult_et_form_sec_column_names.csv; Gorchov_1995_column_names.csv; Lopez_and_Vaughn_2004_column_names.csv; Lou_2005_column_names.csv
uroderma magnirostrum,Dos_Reis_1983_Cult_et_form_sec_column_names.csv; Lima_2016_column_names.csv
